,area,total,men,women,household,date
2707,平野区,200882,96131,104751,83210,2005-01-01
2708,西成区,134243,78612,55631,79151,2005-01-01
2709,東成区,78925,37595,41330,36069,2005-01-01
2710,住之江区,131821,63532,68289,55166,2005-01-01
2711,東淀川区,179595,89517,90078,89367,2005-01-01
2712,淀川区,167829,83146,84683,84333,2005-01-01
2713,西淀川区,95516,47329,48187,40575,2005-01-01
2714,北区,98228,47381,50847,53386,2005-01-01
2715,都島区,100058,48789,51269,46203,2005-01-01
2716,福島区,59686,28307,31379,28799,2005-01-01
2717,此花区,64476,31405,33071,27963,2005-01-01
2718,中央区,64516,29891,34625,38262,2005-01-01
2719,大阪市,2624348,1279390,1344958,1232927,2005-01-01
2720,港区,83212,40787,42425,37351,2005-01-01
2721,大正区,73697,36440,37257,30988,2005-01-01
2722,天王寺区,63022,29341,33681,30127,2005-01-01
2723,浪速区,53208,27271,25937,33367,2005-01-01
2724,西区,71310,33884,37426,39919,2005-01-01
2725,生野区,139173,66412,72761,61321,2005-02-01
2726,旭区,95717,45826,49891,43680,2005-02-01
2727,城東区,160203,76706,83497,70829,2005-02-01
2728,鶴見区,107110,51923,55187,42190,2005-02-01
2729,阿倍野区,106977,49717,57260,47413,2005-02-01
2730,住吉区,159318,75045,84273,72945,2005-02-01
2731,東住吉区,135300,64205,71095,60126,2005-02-01
2732,平野区,200758,96053,104705,83210,2005-02-01
2733,西成区,133920,78455,55465,79066,2005-02-01
2734,東成区,78865,37560,41305,36056,2005-02-01
2735,住之江区,131716,63472,68244,55144,2005-02-01
2736,東淀川区,179417,89427,89990,89217,2005-02-01
2737,淀川区,167761,83098,84663,84289,2005-02-01
2738,西淀川区,95530,47329,48201,40547,2005-02-01
2739,北区,98269,47399,50870,53375,2005-02-01
2740,都島区,100000,48754,51246,46206,2005-02-01
2741,福島区,59669,28297,31372,28813,2005-02-01
2742,此花区,64418,31367,33051,27941,2005-02-01
2743,中央区,64650,29953,34697,38395,2005-02-01
2744,大阪市,2623105,1278638,1344467,1232647,2005-02-01
2745,港区,83124,40737,42387,37336,2005-02-01
2746,大正区,73618,36395,37223,30951,2005-02-01
2747,天王寺区,62980,29316,33664,30156,2005-02-01
2748,浪速区,53201,27260,25941,33374,2005-02-01
2749,西区,71411,33932,37479,40067,2005-02-01
2750,東成区,78825,37535,41290,36070,2005-03-01
2751,生野区,139061,66358,72703,61302,2005-03-01
2752,旭区,95614,45769,49845,43631,2005-03-01
2753,城東区,160163,76679,83484,70829,2005-03-01
2754,鶴見区,107186,51948,55238,42232,2005-03-01
2755,住之江区,131631,63422,68209,55128,2005-03-01
2756,住吉区,159351,75050,84301,72965,2005-03-01
2757,東住吉区,135207,64156,71051,60105,2005-03-01
2758,平野区,200720,96017,104703,83228,2005-03-01
2759,東淀川区,179147,89290,89857,89134,2005-03-01
2760,阿倍野区,107035,49745,57290,47451,2005-03-01
2761,淀川区,167888,83148,84740,84310,2005-03-01
2762,西成区,133716,78369,55347,78957,2005-03-01
2763,浪速区,53274,27289,25985,33446,2005-03-01
2764,大阪市,2622879,1278390,1344489,1232982,2005-03-01
2765,北区,98262,47393,50869,53255,2005-03-01
2766,都島区,100062,48778,51284,46278,2005-03-01
2767,福島区,59679,28300,31379,28824,2005-03-01
2768,此花区,64146,31225,32921,27814,2005-03-01
2769,西淀川区,95553,47334,48219,40552,2005-03-01
2770,西区,71480,33965,37515,40228,2005-03-01
2771,港区,83290,40812,42478,37461,2005-03-01
2772,大正区,73540,36350,37190,30925,2005-03-01
2773,天王寺区,63086,29360,33726,30221,2005-03-01
2774,中央区,64963,30098,34865,38636,2005-03-01
2775,生野区,138884,66274,72610,61331,2005-04-01
2776,旭区,95397,45658,49739,43533,2005-04-01
2777,城東区,160197,76686,83511,70973,2005-04-01
2778,鶴見区,107178,51932,55246,42300,2005-04-01
2779,阿倍野区,107039,49748,57291,47507,2005-04-01
2780,住吉区,158973,74861,84112,72791,2005-04-01
2781,東住吉区,134969,64038,70931,59984,2005-04-01
2782,平野区,200587,95934,104653,83310,2005-04-01
2783,西成区,133561,78310,55251,78893,2005-04-01
2784,東成区,78973,37599,41374,36154,2005-04-01
2785,住之江区,131269,63238,68031,54921,2005-04-01
2786,東淀川区,178799,89115,89684,89242,2005-04-01
2787,淀川区,168534,83454,85080,84827,2005-04-01
2788,西淀川区,95374,47239,48135,40531,2005-04-01
2789,北区,98723,47614,51109,53675,2005-04-01
2790,都島区,99857,48672,51185,46291,2005-04-01
2791,福島区,59704,28310,31394,28836,2005-04-01
2792,此花区,63984,31136,32848,27803,2005-04-01
2793,中央区,65411,30305,35106,39082,2005-04-01
2794,大阪市,2622773,1278203,1344570,1235048,2005-04-01
2795,港区,83260,40791,42469,37525,2005-04-01
2796,大正区,73462,36306,37156,30895,2005-04-01
2797,天王寺区,63474,29536,33938,30459,2005-04-01
2798,浪速区,53431,27362,26069,33581,2005-04-01
2799,西区,71733,34085,37648,40604,2005-04-01
2800,生野区,138960,66311,72649,61481,2005-05-01
2801,旭区,95456,45678,49778,43622,2005-05-01
2802,城東区,160680,76909,83771,71271,2005-05-01
2803,鶴見区,107305,51982,55323,42416,2005-05-01
2804,阿倍野区,107582,50002,57580,47839,2005-05-01
2805,住吉区,159204,74960,84244,73013,2005-05-01
2806,東住吉区,135009,64052,70957,60069,2005-05-01
2807,平野区,200691,95965,104726,83491,2005-05-01
2808,西成区,133513,78315,55198,78954,2005-05-01
2809,東成区,79066,37638,41428,36265,2005-05-01
2810,住之江区,131222,63206,68016,54961,2005-05-01
2811,東淀川区,179071,89249,89822,89543,2005-05-01
2812,淀川区,168899,83621,85278,85101,2005-05-01
2813,西淀川区,95513,47301,48212,40653,2005-05-01
2814,北区,99402,47939,51463,54211,2005-05-01
2815,都島区,99956,48715,51241,46408,2005-05-01
2816,福島区,59857,28381,31476,29006,2005-05-01
2817,此花区,64035,31151,32884,27854,2005-05-01
2818,中央区,65862,30514,35348,39437,2005-05-01
2819,大阪市,2627653,1280433,1347220,1239652,2005-05-01
2820,港区,83273,40791,42482,37623,2005-05-01
2821,大正区,73447,36292,37155,30950,2005-05-01
2822,天王寺区,63715,29643,34072,30647,2005-05-01
2823,浪速区,53807,27546,26261,33821,2005-05-01
